UniqueID,BottleNo,True Bottle ID,NumID,Location No,Distance From Dam,Lake ID (4 dig.),Sampling Type (B/S),NH4Results,NOxResults,PO4Results,TPResults,NH4 BDL,Nox BDL,PO4 BDL,TP BDL,Microcystin Concentration,Chla (Avg 24 and on),Pheo (Avg 24 and on),NPOC (AVG) mg/L? [TOC],TN (AVG) mg/L? [TOC],Secchi Depth (m),Lat,Long,Month,Day,Year,Exclude,Date,FLIR,TIMEHHMMSS,DATEMMDDYYYY,FILENAME,FAULTCODE,BAROMETERMMHG,CONDSCM,SPCONDSCM,TDSMGL,SALPSU,NLFCONDSCM,DEPTHM,VERTICALPOSITIONM,PRESSUREPSIA,ODOSAT,ODOMGL,ODOCB,GPSLATITUDE,GPSLONGITUDE,ALTITUDEM,ORPMV,PH,PHMV,CABLEPWRV,BATTERYV,TEMPC,TURBIDITYFNU,TSSMGL,FULLDATETIME,SITE,BAND 1,BAND 2,BAND 3,BAND 4,BAND 5,BAND 6,BAND 7,BAND 8
10049,20230510-S5,20230510-MISS-S?,?,?,NaN,MISS,Shore,1.37395,4.158,0.4265,0.067,1.37395,4.158,0.4265,0.05,NaN,10.16,NaN,NaN,NaN,NaN,40.680777,-85.895502,5,10,2023,FALSE,5/10/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10050,20230510-S6,20230510-MISS-S?,?,?,NaN,MISS,Shore,0.6532,3.521,0.2955,0.1055,0.6532,3.521,0.2955,0.1055,NaN,2.76,NaN,NaN,NaN,NaN,40.70571,-85.954143,5,10,2023,FALSE,5/10/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10051,20230510-S7,20230510-MISS-S?,?,?,NaN,MISS,Shore,0.4665,3.7255,0.186,0.0965,0.4665,3.7255,0.186,0.05,NaN,1.67,NaN,NaN,NaN,NaN,40.7057,-85.95434,5,10,2023,FALSE,5/10/2023,NaN,14:22:12,5/10/2023,NaN,NaN,745.7,496.7,545.8,545761,0.26,550.4,0.145,0.14,0.206,114.1,10.29,115.9,40.68069,-85.8958,217.6,156.7,8.76,-144.6,11.8,0,20.281,12.68,0,5/10/2023,MISS-S7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10052,20230510-S8,20230510-MISS-S?,?,?,NaN,MISS,Shore,0.87075,3.5895,0.3385,0.092,0.87075,3.5895,0.3385,0.05,NaN,3.59,NaN,NaN,NaN,NaN,40.705266,-85.95322,5,10,2023,FALSE,5/10/2023,NaN,12:12:54,5/10/2023,NaN,NaN,746.8,483,521.4,521424,0.25,525.1,0.147,0.151,0.209,99.1,8.8,100.7,0,0,0,282.6,7.63,-77.5,11.8,0,21.145,34.49,0,5/10/2023,MISS-S8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10053,20230510-S9,20230510-MISS-S?,?,?,NaN,MISS,Shore,1.30515,3.7655,0.498,0.0765,1.30515,3.7655,0.498,0.05,NaN,4.53,NaN,NaN,NaN,NaN,40.705436,-85.953238,5,10,2023,FALSE,5/10/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10054,20230510-S10,20230510-MISS-S?,?,?,NaN,MISS,Shore,1.2828,3.3065,0.385,0.054,1.2828,3.3065,0.385,0.05,NaN,3.25,NaN,NaN,NaN,NaN,40.70572,-85.952411,5,10,2023,FALSE,5/10/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10055,20230510-S11,20230510-MISS-S?,?,?,NaN,MISS,Shore,0.13505,3.439,0.1945,0.122,0.13505,3.439,0.1945,0.122,NaN,5.53,NaN,NaN,NaN,NaN,40.714288,-85.936812,5,10,2023,FALSE,5/10/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10056,20230510-S12,20230510-MISS-S?,?,?,NaN,MISS,Shore,0.3706,3.6655,0.181,0.1425,0.3706,3.6655,0.181,0.1425,NaN,3.11,NaN,NaN,NaN,NaN,40.71449,-85.93778,5,10,2023,FALSE,5/10/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10057,20230510-AS21,20230510-MISS-S?,?,?,NaN,MISS,Shore,0.4085,6.517,0.4685,0.27,0.4085,6.517,0.4685,0.27,NaN,0.85,NaN,NaN,NaN,NaN,40.67647222,-85.80716667,5,10,2023,FALSE,5/10/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10058,20230510-AS22,20230510-MISS-S?,?,?,NaN,MISS,Shore,1.25935,8.0395,0.736,NaN,1.25935,8.0395,0.736,NaN,NaN,0.45,NaN,NaN,NaN,NaN,40.67238889,-85.77333333,5,10,2023,FALSE,5/10/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10059,20230517-1,20230517-FREE-B1,1101,1,NaN,FREE,Boat,0.1694,6.448,0.012,0.1175,0.1694,6.448,0.05,0.1175,NaN,1.40,NaN,NaN,NaN,NaN,40.730086,-86.757299,5,17,2023,FALSE,5/17/2023,NaN,14:15:02,5/17/2023,NaN,NaN,744,471.9,540.8,540791,0.26,546.9,0.624,0.614,0.886,72.4,6.8,74.3,40.73006,-86.75732,189.2,212.9,7.32,-52.3,11.8,0,18.328,11.96,0,5/17/2023,FREE-B1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10060,20230517-2,20230517-FREE-B1,1101,1,NaN,FREE,Boat,0.0292,6.741,0.268,0.1755,0.05,6.741,0.268,0.1755,NaN,0.86,NaN,NaN,NaN,NaN,40.72932,-86.75687,5,17,2023,FALSE,5/17/2023,NaN,14:27:31,5/17/2023,NaN,NaN,743.9,470.6,541.8,541764,0.26,548,0.28,0.279,0.398,80.7,7.61,82.7,40.72935,-86.75686,188.5,223.3,7.48,-61,11.8,0,18.124,12.95,0,5/17/2023,FREE-B1A,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10061,20230517-3,20230517-FREE-B1,1101,1,NaN,FREE,Boat,0.01,6.624,0.036,0.1115,0.05,6.624,0.05,0.1115,NaN,1.11,NaN,NaN,NaN,NaN,40.72871,-86.75601,5,17,2023,FALSE,5/17/2023,NaN,14:41:05,5/17/2023,NaN,NaN,744.1,466.6,536.8,536817,0.26,543,0.308,0.284,0.437,77.5,7.3,79.4,40.72871,-86.75598,187.1,206.5,7.48,-61.3,11.8,0,18.156,11.89,0,5/17/2023,FREE-B1B,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10062,20230517-4,20230517-FREE-B2,1102,2,NaN,FREE,Boat,0.0218,6.322,0.04,0.1065,0.05,6.322,0.05,0.1065,NaN,1.27,NaN,NaN,NaN,NaN,40.723641,-86.756487,5,17,2023,FALSE,5/17/2023,NaN,15:06:12,5/17/2023,NaN,NaN,744.2,467.1,535.2,535191,0.26,541.2,0.31,0.341,0.441,75.6,7.09,77.5,40.72362,-86.75651,186.8,197.1,7.47,-60.6,11.8,0,18.339,13.4,0,5/17/2023,FREE-B2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10063,20230517-5,20230517-FREE-B3,1103,3,NaN,FREE,Boat,0.38585,4.982,0.0335,0.1145,0.38585,4.982,0.05,0.1145,NaN,1.56,NaN,NaN,NaN,NaN,40.70872222,-86.75527778,5,17,2023,FALSE,5/17/2023,NaN,15:21:01,5/17/2023,NaN,NaN,744.3,468,535.2,535250,0.26,541.2,0.243,0.235,0.346,77.2,7.24,79.2,40.72206,-86.75529,185.5,191.6,7.51,-62.9,11.8,0,18.424,11.81,0,5/17/2023,FREE-B3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10064,20230517-6,20230517-FREE-B2,1102,2,NaN,FREE,Boat,0.1678,6.612,0.015,0.106,0.1678,6.612,0.05,0.106,NaN,1.32,NaN,NaN,NaN,NaN,40.72030556,-86.75422222,5,17,2023,FALSE,5/17/2023,NaN,15:33:02,5/17/2023,NaN,NaN,744.3,468.2,535.8,535797,0.26,541.8,0.304,0.302,0.432,76.6,7.19,78.6,40.72031,-86.75423,189.2,194.8,7.53,-63.7,11.8,0,18.391,11.81,0,5/17/2023,FREE-B2A,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10065,20230517-7,20230517-FREE-B2,1102,2,NaN,FREE,Boat,0.0166,6.383,0.034,0.109,0.05,6.383,0.05,0.109,NaN,1.24,NaN,NaN,NaN,NaN,40.721412,-86.749593,5,17,2023,FALSE,5/17/2023,NaN,15:53:00,5/17/2023,NaN,NaN,744.4,459.8,524.1,524113,0.25,529.9,0.284,0.273,0.404,73.8,6.89,75.6,40.7214,-86.74962,189.6,198.3,7.47,-60.5,11.8,0,18.58,10.71,0,5/17/2023,FREE-B2B,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10066,20230517-8,20230517-FREE-B3,1103,3,NaN,FREE,Boat,0.2068,7.098,0.036,0.103,0.2068,7.098,0.05,0.103,NaN,1.14,NaN,NaN,NaN,NaN,40.71558333,-86.74811111,5,17,2023,FALSE,5/17/2023,NaN,16:07:01,5/17/2023,NaN,NaN,744.4,468.5,531.5,531542,0.26,537.2,0.28,0.29,0.398,77.1,7.17,79,40.71558,-86.74818,188.7,217.3,7.58,-66.6,11.8,0,18.787,9.92,0,5/17/2023,FREE-B3A,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10067,20230517-9,20230517-FREE-B3,1103,3,NaN,FREE,Boat,0.0186,6.532,0.025,0.4155,0.05,6.532,0.05,0.4155,NaN,0.80,NaN,NaN,NaN,NaN,40.71461111,-86.74947222,5,17,2023,FALSE,5/17/2023,NaN,16:24:02,5/17/2023,NaN,NaN,744.6,472.1,531.5,531504,0.26,536.9,0.259,0.261,0.368,77.9,7.19,79.8,40.71462,-86.74951,192.7,217.3,7.5,-62.6,11.8,0,19.148,9.2,0,5/17/2023,FREE-B3B,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10068,20230522-K1,20230522-SALA-S?,?,?,NaN,SALA,Kayak,0.2602,4.491,0.006,NaN,0.2602,4.491,0.05,NaN,NaN,13.66,NaN,NaN,NaN,NaN,40.78008,-85.63401,5,22,2023,FALSE,5/22/2023,NaN,15:18:49,5/22/2023,NaN,NaN,744.6,413.4,457.8,457811,0.22,461.9,0.452,0.458,0.642,163.3,14.85,166.1,40.78008,-85.6348,224,118.9,8.75,-141.3,11.8,0,19.922,6.45,0,5/22/2023,SALA-K1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10069,20230522-K2,20230522-SALA-S?,?,?,NaN,SALA,Kayak,1.1097,4.123666667,0.267666667,NaN,1.1097,4.123666667,0.267666667,NaN,NaN,12.33,NaN,NaN,NaN,NaN,40.77601,-85.63115,5,22,2023,FALSE,5/22/2023,NaN,15:39:19,5/22/2023,NaN,NaN,744.6,413.4,457.2,457236,0.22,461.3,0.569,0.616,0.808,172.8,15.7,175.8,40.77595,-85.63113,226.1,111,8.78,-143.2,11.8,0,19.982,6.54,0,5/22/2023,SALA-K2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10070,20230522-K4,20230522-SALA-S?,?,?,NaN,SALA,Kayak,0.4755,4.728,-0.002,NaN,0.4755,4.728,0.05,NaN,NaN,12.84,NaN,NaN,NaN,NaN,40.77636,-85.63038,5,22,2023,FALSE,5/22/2023,NaN,16:35:18,5/22/2023,NaN,NaN,744.4,413.5,454.6,454611,0.22,458.5,0.54,0.532,0.767,184.1,16.63,187.3,40.77661,-85.63183,226.4,144.2,8.84,-146.9,11.8,0,20.267,7.04,0,5/22/2023,SALA-K4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10071,20230522-K5,20230522-SALA-S?,?,?,NaN,SALA,Kayak,0.197,4.694,0.027,NaN,0.197,4.694,0.05,NaN,NaN,9.94,NaN,NaN,NaN,NaN,40.77662,-85.63193,5,22,2023,FALSE,5/22/2023,NaN,16:45:19,5/22/2023,NaN,NaN,744.3,417,455.4,455370,0.22,459,0.524,0.513,0.744,179.5,16.11,182.6,40.77647,-85.63255,220.7,126.5,8.79,-143.9,11.8,0,20.586,7.03,0,5/22/2023,SALA-K5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10072,20230522-K6,20230522-SALA-S?,?,?,NaN,SALA,Kayak,0.2364,4.246,0.018,NaN,0.2364,4.246,0.05,NaN,NaN,9.96,NaN,NaN,NaN,NaN,40.77647,-85.63255,5,22,2023,FALSE,5/22/2023,NaN,16:50:46,5/22/2023,NaN,NaN,744.4,423.6,458.2,458245,0.22,461.5,0.357,0.37,0.507,182.2,16.21,185.3,40.77794,-85.63306,220.4,151.7,8.87,-148.5,11.8,0,21.045,4.84,0,5/22/2023,SALA-K6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10073,20230522-K7,20230522-SALA-S?,?,?,NaN,SALA,Kayak,0.2271,4.841,0.243,NaN,0.2271,4.841,0.243,NaN,NaN,11.60,NaN,NaN,NaN,NaN,40.77794,-85.63306,5,22,2023,FALSE,5/22/2023,NaN,17:05:46,5/22/2023,NaN,NaN,744.4,411.3,450.4,450429,0.22,454.1,0.576,0.574,0.818,199.1,17.92,202.5,40.77882,-85.63456,227.1,151.6,8.94,-152.2,11.8,0,20.444,8.13,0,5/22/2023,SALA-K7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10074,20230522-K8,20230522-SALA-S?,?,?,NaN,SALA,Kayak,1.6473,4.120666667,0.482666667,NaN,1.6473,4.120666667,0.482666667,NaN,NaN,11.82,NaN,NaN,NaN,NaN,40.7788,-85.63462,5,22,2023,FALSE,5/22/2023,NaN,19:26:01,5/22/2023,NaN,NaN,743.6,372.6,390.7,390655,0.19,392.4,0.321,0.307,0.456,313.5,27.08,318.9,40.77236,-85.64413,223.3,119.7,9.47,-184.3,11.8,0,22.574,31.02,0,5/22/2023,SALA-K8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10075,20230522-K9,20230522-SALA-S?,?,?,NaN,SALA,Kayak,0.5476,4.267,0.017,NaN,0.5476,4.267,0.05,NaN,NaN,13.42,NaN,NaN,NaN,NaN,40.77258,-85.64474,5,22,2023,FALSE,5/22/2023,NaN,19:56:04,5/22/2023,NaN,NaN,743.5,416.2,430.6,430628,0.21,432.1,0.309,0.305,0.439,227,19.37,230.9,40.76988,-85.64719,228.7,141.8,9.04,-159.3,11.8,0,23.251,5.79,0,5/22/2023,SALA-K9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10076,20230522-10,20230522-SALA-S?,?,?,NaN,SALA,Shore,0.7519,4.816,0.068,0.182,0.7519,4.816,0.05,0.182,NaN,7.56,NaN,NaN,NaN,NaN,40.779642,-85.63683,5,22,2023,FALSE,5/22/2023,NaN,20:18:01,5/22/2023,NaN,NaN,743.4,400.1,424.9,424884,0.2,427.3,0.317,0.321,0.449,250.4,21.9,254.8,40.77184,-85.64718,228.1,138.9,9.09,-161.6,11.8,0,21.95,11.24,0,5/22/2023,SALA-K10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10077,20230522-11,20230522-SALA-S?,?,?,NaN,SALA,Shore,0.0012,6.093,0.475,0.3755,0.05,6.093,0.475,0.3755,NaN,13.06,NaN,NaN,NaN,NaN,40.779795,-85.637938,5,22,2023,FALSE,5/22/2023,NaN,20:38:01,5/22/2023,NaN,NaN,743.1,413.7,416.2,416196,0.2,416.4,0.364,0.372,0.516,280.3,23.27,285.2,40.77031,-85.64566,231.2,141.2,9.09,-163.2,11.8,0,24.69,13.77,0,5/22/2023,SALA-K11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10078,20230522-12,20230522-SALA-S?,?,?,NaN,SALA,Shore,1.49275,5.508,0.6055,0.3775,1.49275,5.508,0.6055,0.3775,NaN,6.46,NaN,NaN,NaN,NaN,40.779929,-85.639608,5,22,2023,FALSE,5/22/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10079,20230522-13,20230522-SALA-S?,?,?,NaN,SALA,Shore,11.4973,0.09,1.261,NaN,11.4973,0.05,1.261,NaN,NaN,137.72,NaN,NaN,NaN,NaN,40.780074,-85.642408,5,22,2023,FALSE,5/22/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10080,20230522-14,20230522-SALA-S?,?,?,NaN,SALA,Shore,NaN,NaN,NaN,0.127,NaN,NaN,NaN,0.127,NaN,12.50,NaN,NaN,NaN,NaN,40.78031,-85.644043,5,22,2023,FALSE,5/22/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10081,20230522-15,20230522-SALA-S?,?,?,NaN,SALA,Shore,2.7249,0.188,0.231,0.58,2.7249,0.188,0.231,0.58,0.071862822,58.64,NaN,NaN,NaN,NaN,40.77953,-85.645204,5,22,2023,FALSE,5/22/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10082,20230522-16,20230522-SALA-S?,?,?,NaN,SALA,Shore,0.4036,4.932,0.042,0.127,0.4036,4.932,0.05,0.127,NaN,11.51,NaN,NaN,NaN,NaN,40.778305,-85.646731,5,22,2023,FALSE,5/22/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10083,20230522-17,20230522-SALA-S?,?,?,NaN,SALA,Shore,0.4234,3.114,0.014,0.115,0.4234,3.114,0.05,0.115,NaN,11.07,NaN,NaN,NaN,NaN,40.779248,-85.645564,5,22,2023,FALSE,5/22/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10084,20230522-18,20230522-SALA-S?,?,?,NaN,SALA,Shore,0.6724,4.044,0.03,0.144,0.6724,4.044,0.05,0.144,NaN,12.74,NaN,NaN,NaN,NaN,40.779869,-85.6447,5,22,2023,FALSE,5/22/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10085,20230522-19,20230522-SALA-S?,?,?,NaN,SALA,Shore,2.71,0.1,0.285,0.7955,2.71,0.1,0.285,0.7955,0.010314796,56.22,NaN,NaN,NaN,NaN,40.776753,-85.646072,5,22,2023,FALSE,5/22/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10086,20230522-20,20230522-SALA-S?,?,?,NaN,SALA,Shore,3.41995,0.075,0.674,0.7855,3.41995,0.05,0.674,0.7855,NaN,61.71,NaN,NaN,NaN,NaN,40.771569,-85.640629,5,22,2023,FALSE,5/22/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10087,20230522-21,20230522-SALA-S?,?,?,NaN,SALA,Shore,0.3964,4.47,0.184,0.1715,0.3964,4.47,0.184,0.1715,NaN,16.11,NaN,NaN,NaN,NaN,40.772606,-85.640025,5,22,2023,FALSE,5/22/2023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10088,,-SALA-S?,?,?,NaN,SALA,Kayak,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.76987,-85.64729,5,22,2023,FALSE,#VALUE!,NaN,16:20:02,5/22/2023,NaN,NaN,744.6,415.7,456.8,456806,0.22,460.6,0.638,0.65,0.905,183.1,16.53,186.3,40.77631,-85.63026,227.6,106.4,8.8,-144.5,11.8,0,20.287,5.34,0,5/22/2023,?,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10089,,-SALA-S?,?,?,NaN,SALA,Kayak,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.77174,-85.64694,5,22,2023,FALSE,#VALUE!,NaN,16:05:24,5/22/2023,NaN,NaN,744.7,419,455.7,455652,0.22,459.1,0.555,0.571,0.788,189.7,16.96,193,40.77502,-85.63192,239.7,105.6,8.84,-146.8,11.8,0,20.788,8.92,0,5/22/2023,SALA-K3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10090,,-SALA-S?,?,?,NaN,SALA,Kayak,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.77024,-85.64571,5,22,2023,FALSE,#VALUE!,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10091,20230525-1,20230525-SHAF-B1,4101,1,6865,SHAF,Boat,0.7012,2.028,0.274,0.064,0.7012,2.028,0.274,0.05,NaN,7.96,NaN,NaN,NaN,NaN,40.83475,-86.80808333,5,25,2023,FALSE,5/25/2023,NaN,14:21:38,5/25/2023,NaN,NaN,750.3,522.9,568.7,568730,0.28,573.1,0.569,0.581,0.808,182.1,16.28,184.7,40.8347,-86.80799,197.6,173.5,8.03,-101.9,11.8,0,20.778,9.38,0,5/25/2023,SHAF-B1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10092,20230525-2,20230525-SHAF-B2,4102,2,8165,SHAF,Boat,0.1807,1.91,0.127,0.0685,0.1807,1.91,0.127,0.05,NaN,12.91,NaN,NaN,NaN,NaN,40.84072222,-86.80511111,5,25,2023,FALSE,5/25/2023,NaN,14:43:13,5/25/2023,NaN,NaN,750.1,551.4,598.2,598226,0.29,602.7,0.511,0.509,0.726,153.4,13.68,155.6,40.8407,-86.80509,195,187.9,7.69,-82.2,11.8,0,20.905,8.29,0,5/25/2023,SHAF-B2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10093,20230525-3,20230525-SHAF-B3,4103,3,NaN,SHAF,Boat,NaN,NaN,NaN,0.0805,NaN,NaN,NaN,0.05,NaN,6.85,NaN,NaN,NaN,NaN,40.84280556,-86.81688889,5,25,2023,FALSE,5/25/2023,NaN,15:21:44,5/25/2023,NaN,NaN,750.4,599.7,637.7,637684,0.31,641.4,0.433,0.456,0.615,103.2,9.03,104.6,40.8428,-86.81695,197.7,200.2,7.78,-87.7,11.8,0,21.883,9.01,0,5/25/2023,SHAF-B3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10094,20230525-4,20230525-SHAF-B4,4104,4,NaN,SHAF,Boat,0.3423,1.986,0.1745,0.0545,0.3423,1.986,0.1745,0.05,NaN,11.41,NaN,NaN,NaN,NaN,40.84763889,-86.81383333,5,25,2023,FALSE,5/25/2023,NaN,15:43:47,5/25/2023,NaN,NaN,750.1,566.8,606.4,606394,0.29,610.2,0.529,0.544,0.751,159.3,14.02,161.6,40.84766,-86.81384,193.1,200.8,8.05,-103.3,11.8,0,21.585,9.15,0,5/25/2023,SHAF-B4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10095,20230525-6,20230525-SHAF-B6,4106,6,8245,SHAF,Boat,NaN,NaN,NaN,0.069,NaN,NaN,NaN,0.05,NaN,0.95,NaN,NaN,NaN,NaN,40.83494444,-86.78205556,5,25,2023,FALSE,5/25/2023,NaN,17:35:25,5/25/2023,NaN,NaN,749.7,629.1,692.3,692270,0.34,698.2,0.541,0.575,0.769,86.9,7.85,88.1,40.83496,-86.78208,199.8,184.5,7.87,-92.9,11.8,0,20.221,5.89,0,5/25/2023,SHAF-B6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
